MODO,METAL,NOMBRE_COMUN,ESPECIE,FAMILIA,ORDEN,GRUPO,DIA,MES,AÑO,LUGAR,MUNICIPIO,PROVINCIA,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LUGAR CONTROL 2,MUNICIPIO CONTROL 2,PROVINCIA CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,2898026,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",23,5,2000,La Escribana,Coria del Rio,Sevilla,3.0,2.0,M. Vazquez,145,405.2296898831144,Anillamiento,2000-05-23,anillamiento,2000-10-15,Coria del Rio,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Particular,136.0,6.0,Cazada,muerto
A,2672182,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",15,12,1994,Sanlucar de Barrameda,Sanlucar de Barrameda,Cadiz,2.0,1.0,FAC,804,405.2296898831144,Anillamiento suelta silvestrista,1994-12-15,control,1997-02-26,La Escribana,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,6,1,M. Vazquez,,,control,control
A,2674603,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",15,12,1994,Huelva,Huelva,Huelva,2.0,1.0,FAC,816,405.70321662561946,Anillamiento suelta silvestrista,1994-12-15,control,1997-03-10,La Escribana,Coria del Rio,Sevilla,-6.0599833,37.2863086,-3.74922,40.46366700000001,6,1,M. Vazquez,,,control,control
A,2779769,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",15,12,1996,Coria del Rio,Coria del Rio,Sevilla,2.0,0.0,FAC,123,405.2296898831144,Anillamiento suelta silvestrista,1996-12-15,control,1997-04-17,La Estrella,Palomares del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,,,control,control
A,2779555,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",20,3,1998,La Escribana,Coria del Rio,Sevilla,6.0,1.0,M. Vazquez,117,405.2296898831144,Anillamiento,1998-03-20,anillamiento,1998-07-15,Huerta El Rincon,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,6,1,J Camacho,,4.0,control,control
A,176909,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",24,1,1988,El Monte,Los Palacios,Sevilla,2.0,2.0,J Ayala,275,407.4810089617044,Anillamiento,1988-01-24,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,306.0,20.0,Cazada,muerto
A,176893,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",24,1,1988,El Monte,Los Palacios,Sevilla,2.0,2.0,J Ayala,275,407.4810089617044,Anillamiento,1988-01-24,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,306.0,20.0,Cazada,muerto
A,176894,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",24,1,1988,El Monte,Los Palacios,Sevilla,2.0,2.0,J Ayala,275,407.4810089617044,Anillamiento,1988-01-24,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,306.0,20.0,Cazada,muerto
A,403658,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",24,11,1991,Cantera del Duende,El Rubio,Sevilla,2.0,1.0,M. Vazquez,785,,Anillamiento,1991-11-24,anillamiento,1994-01-17,Carretera Osuna- El Rubio,El Rubio,Sevilla,,,-3.74922,40.46366700000001,2,0,E Gomez,,1.0,Atropellado,muerto
A,207200,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",23,7,1989,Los Palacios,Los Palacios,Sevilla,4.0,0.0,GOSUR,140,412.6666644829645,Anillamiento,1989-07-23,anillamiento,1989-12-10,Dos Hermanas,Dos Hermanas,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,140.0,11.0,control,control
A,L375237,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",20,6,2000,La Escribana,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,1265,405.2296898831144,Anillamiento,2000-06-20,anillamiento,2003-12-07,La Lagunilla,Palomares del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,1,M. Vazquez,1265.0,8.0,control,control
A,402522,European Goldfinch,Carduelis carduelis,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",15,10,1991,El Bolin RB Doñana,Almonte,Huelva,3.0,0.0,M. Pineda,1148,429.1537326575023,Anillamiento,1991-10-15,anillamiento,1994-12-06,El Chalet RB Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,,1.0,control,control
A,180823,European Goldfinch,Carduelis carduelis,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",28,6,1987,Lora del Rio,Lora del Rio,Sevilla,3.0,0.0,G Atricapilla,130,347.6480451998596,Anillamiento,1987-06-28,anillamiento,1987-11-05,Lora del Rio,Lora del Rio,Sevilla,-5.52761,37.6556349,-3.74922,40.46366700000001,3,0,M. Vazquez,127.0,1.0,Cazada,muerto
A,233016,European Goldfinch,Carduelis carduelis,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",17,7,1988,Huerta Daniel,Puebla del Rio,Sevilla,3.0,0.0,M. Vazquez,100,407.4810089617044,Anillamiento,1988-07-17,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,Particular,,4.0,Cazada,muerto
A,385141,European Goldfinch,Carduelis carduelis,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",21,7,1990,Jimena de la Frontera,Jimena de la Frontera,Cadiz,5.0,2.0,Milvus Goes,153,468.2448607232554,Anillamiento,1990-07-21,anillamiento,1990-12-21,Sanlucar de Barrameda,Sanlucar de Barrameda,Cadiz,-6.3529689,36.7725774,-3.74922,40.46366700000001,5,2,M. Vazquez,150.0,86.0,control,control
A,208985,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,14,1,1989,La Mejorada,Puebla del Rio,Sevilla,4.0,2.0,GOSUR,18,407.4810089617044,Anillamiento,1989-01-14,anillamiento,1989-02-01,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,2.0,18.0,control,control
A,2212252,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,30,1,1988,La Mejorada,Puebla del Rio,Sevilla,6.0,2.0,GOSUR,361,407.4810089617044,Anillamiento,1988-01-30,anillamiento,1989-01-25,La Marmoleja,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,M. Vazquez,10.0,361.0,control,control
A,2709757,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,18,11,1995,Rio Palmones,Algeciras,Cadiz,3.0,2.0,Milvus Goes,33,407.4810089617044,Anillamiento,1995-11-18,anillamiento,1995-12-21,Lucio Poco Abrigo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,2,M. Vazquez,33.0,137.0,control,control
A,2222859,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,2,1,1989,Caño Navarro,Coria del Rio,Sevilla,3.0,2.0,J. Ayala,398,407.4810089617044,Anillamiento,1989-01-02,anillamiento,1990-02-04,La Marmoleja,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,M. Vazquez,398.0,11.0,control,control
A,3062666,Collared Pratincole,Glareola pratincola,Glareolidae (Pratincoles and Coursers),Charadriiformes,Shorebirds,6,7,1997,Brazo del Este,Puebla del Rio,Sevilla,1.0,0.0,M. Vazquez,1750,407.4810089617044,Anillamiento,1997-07-06,anillamiento,2002-04-21,Marjal del Moro,Sagunto ,Valencia,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Yuste,,,control,control
C,3062666,Collared Pratincole,Glareola pratincola,Glareolidae (Pratincoles and Coursers),Charadriiformes,Shorebirds,21,4,2002,Marjal del Moro,Sagunto ,Valencia,4.0,0.0,M. Yuste,24,308.56911136085773,control,2002-04-21,control,2002-05-15,Marjal del Moro,Sagunto ,Valencia,-0.2784001,39.6801121,-3.74922,40.46366700000001,4,0,M. Yuste,,,control,control
A,N778513,European Goldfinch,Carduelis carduelis,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",6,10,2008,Noain,Valle de Elorz,Navarra,2.0,1.0,G Oilagorra,51,407.4810089617044,Anillamiento,2008-10-06,anillamiento,2008-11-26,La Pilarica,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,1,M. Vazquez,51.0,735.0,Mantenida en cautividad,control
A,2A191022,Spanish Sparrow,Passer hispaniolensis,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,15,2,2007,Laguna del Gobierno,Lantejuela,Sevilla,4.0,1.0,M. Vazquez,521,368.0531177927046,Anillamiento,2007-02-15,anillamiento,2008-07-20,La Vegilla,Cordoba,Cordoba,-5.2227526,37.3544458,-3.74922,40.46366700000001,4,1,G Epops,521.0,72.0,control,control
A,L812960,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,20,8,2004,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,1761,407.4810089617044,Anillamiento,2004-08-20,anillamiento,2009-06-16,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,GOSUR,1761.0,18.0,control,control
A,N420621,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3.0,0.0,GOSUR,25,405.2296898831144,Anillamiento,2006-07-29,anillamiento,2006-08-23,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,25.0,2.0,control,control
A,DR4070,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,15,7,2006,Coria del Rio,Coria del Rio,Sevilla,4.0,1.0,GOSUR,27,405.2296898831144,Anillamiento,2006-07-15,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,27.0,2.0,control,control
A,N420688,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3.0,0.0,GOSUR,20,405.2296898831144,Anillamiento,2006-07-29,anillamiento,2006-08-18,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,20.0,2.0,control,control
A,N420680,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,4.0,2.0,GOSUR,25,405.2296898831144,Anillamiento,2006-07-29,anillamiento,2006-08-23,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,25.0,2.0,control,control
A,N420676,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,4.0,1.0,GOSUR,13,405.2296898831144,Anillamiento,2006-07-29,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,13.0,2.0,control,control
A,N420656,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3.0,0.0,GOSUR,27,405.2296898831144,Anillamiento,2006-07-29,anillamiento,2006-08-25,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,27.0,2.0,control,control
A,N420621,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3.0,0.0,GOSUR,25,405.2296898831144,Anillamiento,2006-07-29,anillamiento,2006-08-23,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,25.0,2.0,control,control
A,N420203,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3.0,0.0,GOSUR,16,405.2296898831144,Anillamiento,2006-07-29,anillamiento,2006-08-14,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,16.0,2.0,control,control
A,2A061616,Black-headed Weaver,Ploceus melanocephalus,Ploceidae (Weavers and Allies),Passeriformes,Weavers and Allies,14,5,2005,Brazo del Este,Puebla del Rio,Sevilla,4.0,0.0,GOSUR,454,407.4810089617044,Anillamiento,2005-05-14,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,M. Vazquez,454.0,18.0,control,control
A,CC0455,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,26,8,2003,Las Minas,San Martin de la Vega,Madrid,3.0,0.0,GO Monticola,736,405.2296898831144,Anillamiento,2003-08-26,anillamiento,2005-08-31,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,736.0,397.0,control,control
A,DD9331,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,6,11,2005,Manecorro PN Doñana,Almonte,Huelva,3.0,0.0,JL Arroyo,10,407.4810089617044,Anillamiento,2005-11-06,anillamiento,2005-11-16,Dehesa de Abajo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,M. Vazquez,10.0,34.0,control,control
A,AK1380,Common Waxbill,Estrilda astrild,Estrildidae (Waxbills and Allies),Passeriformes,Estrildids,4,12,2008,Villamarta,Coria del Rio,Sevilla,3.0,0.0,J Ayala,73,405.2296898831144,Anillamiento,2008-12-04,anillamiento,2009-02-15,Curva del Conde,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,M. Vazquez,1.0,73.0,Capturada por buho o rapaz,muerto
A,AK1554,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,1,11,2000,El Alamillo,Sevilla,Sevilla,2.0,0.0,M. Vazquez,1511,314.4784796895264,Anillamiento,2000-11-01,anillamiento,2004-12-21,Vereda de las Mozas,Castro del Rio,Cordoba,-4.4795619,37.6887179,-3.74922,40.46366700000001,4,0,Epops,1511.0,137.0,control,control
A,N179001,Yellow-crowned Bishop,Euplectes afer,Ploceidae (Weavers and Allies),Passeriformes,Weavers and Allies,5,10,2004,Caño Navarro,Coria del Rio,Sevilla,4.0,0.0,M. Vazquez,1752,407.4810089617044,Anillamiento,2004-10-05,anillamiento,2009-07-23,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,J Ayala,1752.0,18.0,control,control
A,N364057,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,25,8,2006,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,1062,407.4810089617044,Anillamiento,2006-08-25,anillamiento,2009-07-22,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,J Ayala,1062.0,18.0,control,control
A,2359854,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,8,6,2003,Parque del Alamillo,Sevilla,Sevilla,3.0,2.0,GOSUR,2164,392.4820327268004,Anillamiento,2003-06-08,anillamiento,2009-05-11,Sevilla,Sevilla,Sevilla,-5.9844589,37.3890924,-3.74922,40.46366700000001,2,0,M. Vazquez,2164.0,3.0,Encontrada solo anilla,muerto
A,N207196,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,31,8,2005,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,1375,407.4810089617044,Anillamiento,2005-08-31,anillamiento,2009-06-06,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,J Ayala,1385.0,18.0,control,control
C,N207196,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,6,6,2009,Brazo del Este,Puebla del Rio,Sevilla,4.0,2.0,J Ayala,31,407.4810089617044,control,2009-06-06,control,2009-07-07,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,J Ayala,1406.0,18.0,control,control
A,N354574,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,23,8,2006,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,654,407.4810089617044,Anillamiento,2006-08-23,anillamiento,2008-06-07,Los Pobres,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,1,SEO Sevilla,654.0,18.0,control,control
C,N354574,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,7,6,2008,Los Pobres,Puebla del Rio,Sevilla,4.0,1.0,SEO Sevilla,27,407.4810089617044,control,2008-06-07,control,2008-07-04,Los Pobres,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,1,SEO Sevilla,681.0,18.0,control,control
A,2549538,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,7,12,1993,La Algaida,Sanlucar de Barrameda,Cadiz,3.0,1.0,M. Vazquez,2910,469.904068361715,Anillamiento,1993-12-07,anillamiento,2001-11-25,Benalup de Sidonia,Benalup de Sidonia,Cadiz,-6.3788973,36.7668141,-3.74922,40.46366700000001,4,0,Particular,2910.0,51.0,control,control
A,L705695,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,11,7,2004,Cantaritas,Puebla del Rio,Sevilla,5.0,1.0,JL Arroyo,40,407.4810089617044,Anillamiento,2004-07-11,anillamiento,2004-08-20,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,40.0,18.0,control,control
A,L797279,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,21,11,2003,San Pablo,Sevilla,Sevilla,3.0,0.0,M. Vazquez,31,392.4820327268004,Anillamiento,2003-11-21,anillamiento,2003-12-22,Torrebalnca de los Caños,Sevilla,Sevilla,-5.9844589,37.3890924,-3.74922,40.46366700000001,3,0,Particular,31.0,3.0,control,control
A,L797210,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,7,11,2003,San Pablo,Sevilla,Sevilla,4.0,0.0,M. Vazquez,1627,384.2929952875325,Anillamiento,2003-11-07,anillamiento,2008-04-21,Mairena del Alcor,Mairena del Alcor,Sevilla,-5.7484139,37.3740447,-3.74922,40.46366700000001,2,0,Particular,1627.0,23.0,Encontrado muerto,muerto
A,L174016,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,2,11,1997,Manecorro PN Doñana,Almonte,Huelva,3.0,2.0,JL Arroyo,2279,429.1537326575023,Anillamiento,1997-11-02,anillamiento,2004-01-29,La Rocina PND,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,2,M. Vazquez,2279.0,1.0,control,control
A,BU4525,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,12,12,2002,El Rocio,Almonte,Huelva,4.0,1.0,R Rodriguez,396,429.1537326575023,Anillamiento,2002-12-12,anillamiento,2004-01-12,La Rocina PND,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,1,M. Vazquez,396.0,1.0,control,control
A,AC4374,Cetti's Warbler,Cettia cetti,Scotocercidae (Bush Warblers and Allies),Passeriformes,Bush Warblers and Allies,10,7,1999,Rio Guadaira,Sevilla,Sevilla,4.0,0.0,EBD,710,399.99018458942,Anillamiento,1999-07-10,anillamiento,2001-06-19,Dos Hermanas,Dos Hermanas,Sevilla,-5.924239099999999,37.2865803,-3.74922,40.46366700000001,4,1,Zamalla,710.0,15.0,control,control
